Sex,Age,Race,Prior,two_year_recid
Male,21,African-American,1,0
Male,40,African-American,0,1
Male,50,Caucasian,9,0
Male,38,African-American,0,1
Male,25,African-American,5,0
Male,21,African-American,0,0
Male,24,African-American,3,1
Female,22,African-American,2,0
Male,23,African-American,3,0
Male,21,Caucasian,0,1
Male,38,African-American,8,0
Female,23,Caucasian,0,1
Male,21,African-American,2,0
Male,37,Hispanic,3,0
Male,29,Caucasian,10,0
Male,28,African-American,9,0
Female,39,Caucasian,11,0
Male,29,African-American,1,0
Female,31,Caucasian,2,0
Male,19,African-American,3,0
Male,39,African-American,4,1
Male,31,African-American,1,1
Female,36,African-American,4,1
Male,29,Caucasian,7,0
Male,42,African-American,1,1
Female,22,African-American,0,1
Male,30,African-American,9,0
Female,51,Caucasian,1,1
Female,26,African-American,1,1
Male,57,African-American,2,1
Male,53,Caucasian,4,1
Male,20,African-American,1,0
Male,31,Caucasian,0,1
Male,23,Hispanic,2,1
Male,63,African-American,1,1
Male,36,African-American,0,1
Male,28,African-American,1,0
Male,35,Caucasian,1,0
Male,20,African-American,0,1
Female,36,Other,1,1
Male,21,African-American,1,1
Male,28,African-American,3,1
Male,27,African-American,5,0
Male,24,African-American,9,0
Female,34,Hispanic,1,1
Male,31,Other,6,1
Male,25,Caucasian,2,0
Male,27,African-American,2,1
Male,33,Caucasian,1,1
Male,40,Caucasian,1,1
Female,31,Hispanic,2,0
Male,58,Caucasian,2,0
Male,27,African-American,0,1
Male,35,Hispanic,2,1
Male,37,Hispanic,1,0
Male,41,Hispanic,0,1
Male,24,African-American,0,1
Male,29,African-American,0,1
Male,33,Caucasian,0,1
Female,56,African-American,1,1
Male,56,Caucasian,0,1
Male,32,African-American,4,0
Male,27,Caucasian,0,0
Male,44,Caucasian,6,1
Male,45,African-American,1,1
Male,25,African-American,1,0
Male,22,African-American,0,0
Male,24,Caucasian,6,1
Male,32,Caucasian,4,0
Male,68,Hispanic,0,1
Male,28,African-American,4,1
Female,20,African-American,2,0
Male,24,African-American,3,0
Male,51,African-American,5,1
Male,35,African-American,14,0
Male,25,African-American,0,1
Male,21,African-American,1,1
Male,51,African-American,1,1
Male,77,African-American,0,1
Male,43,African-American,0,0
Male,48,Other,7,1
Male,26,African-American,6,0
Male,44,African-American,3,1
Male,29,African-American,5,1
Male,25,African-American,0,1
Male,25,African-American,5,0
Female,25,African-American,6,0
Male,35,African-American,0,1
Male,30,Caucasian,0,0
Male,25,Caucasian,2,0
Male,28,Hispanic,2,1
Male,42,African-American,5,1
Male,44,African-American,0,1
Male,39,Caucasian,9,0
Male,40,African-American,1,1
Male,29,Caucasian,11,0
Male,24,Hispanic,0,0
Male,61,Other,0,1
Male,29,Caucasian,1,1
Male,30,African-American,2,1
Female,30,Caucasian,7,1
Male,50,African-American,4,1
Male,39,Caucasian,2,1
Male,31,African-American,10,0
Male,31,Hispanic,1,1
Female,39,African-American,1,0
Male,51,Caucasian,0,1
Male,21,African-American,1,1
Female,32,African-American,0,0
Female,24,African-American,2,1
Male,33,African-American,11,0
Male,49,Caucasian,1,1
Male,37,Hispanic,2,0
Female,27,African-American,0,0
Male,20,Caucasian,1,0
Female,32,African-American,2,1
Male,35,Caucasian,3,0
Male,30,African-American,1,1
Female,42,African-American,1,1
Male,24,African-American,9,0
Female,38,Caucasian,0,0
Male,40,African-American,0,1
Female,22,Caucasian,2,0
Female,25,Caucasian,0,1
Male,32,Hispanic,2,0
Male,50,Caucasian,1,1
Male,23,African-American,1,0
Male,29,African-American,2,1
Male,46,African-American,3,0
Male,42,African-American,0,1
Male,39,African-American,0,1
Male,21,African-American,2,0
Female,20,African-American,0,0
Male,51,African-American,0,0
Male,22,Caucasian,0,0
Male,20,Hispanic,0,0
Male,19,Other,0,0
Female,46,African-American,0,1
Male,42,African-American,1,1
Male,41,Caucasian,0,0
Male,31,African-American,4,0
Male,42,African-American,8,1
Male,33,Caucasian,0,1
Male,27,African-American,2,1
Male,42,African-American,0,1
Male,44,Hispanic,2,1
Male,21,Hispanic,0,0
Female,22,Caucasian,3,0
Male,27,African-American,3,1
Male,22,African-American,4,1
Male,21,African-American,1,0
Male,56,African-American,4,0
Female,37,African-American,0,1
Male,37,African-American,0,1
Female,33,African-American,0,0
Male,28,Caucasian,9,1
Male,31,Other,0,1
Female,37,Caucasian,0,1
Male,22,African-American,1,1
Male,38,Caucasian,5,0
Male,38,Caucasian,2,1
Male,21,African-American,1,1
Male,23,African-American,0,0
Male,55,Caucasian,27,1
Male,21,African-American,0,0
Male,37,Hispanic,3,0
Male,39,Hispanic,3,1
Male,26,African-American,2,1
Male,41,Hispanic,1,1
Male,49,Hispanic,0,1
Male,25,African-American,21,0
Male,31,African-American,2,1
Male,40,African-American,2,1
Male,52,African-American,9,0
Male,22,African-American,0,0
Female,32,African-American,0,0
Female,35,Hispanic,0,1
Male,47,African-American,0,1
Male,55,Caucasian,18,0
Male,25,Caucasian,13,0
Male,35,Hispanic,0,1
Male,27,African-American,0,0
Male,26,African-American,0,1
Male,48,African-American,14,0
Female,36,Caucasian,7,0
Female,34,African-American,1,0
Male,22,African-American,1,0
Female,50,Caucasian,30,0
Female,44,Caucasian,1,1
Male,22,African-American,0,0
Male,31,African-American,1,1
Male,23,Other,0,1
Male,35,Hispanic,7,1
Male,26,Caucasian,0,1
Male,26,Hispanic,1,1
Male,37,African-American,17,0
Male,23,Hispanic,2,1
Male,38,African-American,37,0
Male,22,African-American,8,0
Female,45,Caucasian,3,1
Male,21,African-American,1,0
Male,24,Caucasian,3,0
Male,33,Caucasian,5,0
Male,50,Caucasian,0,1
Female,28,Caucasian,0,0
Male,22,Caucasian,1,0
Female,33,Hispanic,0,1
Male,30,African-American,5,0
Male,46,Caucasian,0,1
Male,25,Other,24,0
Male,24,Caucasian,1,1
Male,23,African-American,3,1
Male,30,African-American,4,1
Female,47,Hispanic,2,1
Male,62,African-American,4,1
Male,23,African-American,1,1
Female,36,Caucasian,3,0
Female,24,African-American,1,0
Male,44,Caucasian,1,1
Male,29,Caucasian,7,0
Female,28,Caucasian,7,0
Male,40,African-American,0,0
Female,43,Caucasian,7,1
Male,20,African-American,1,0
Male,37,African-American,5,1
Male,48,Other,0,1
Male,22,Other,0,1
Female,24,Caucasian,2,1
Male,30,Hispanic,3,1
Male,23,Hispanic,0,0
Female,52,Hispanic,0,0
Female,23,African-American,0,1
Female,21,African-American,0,1
Male,55,Caucasian,0,1
Male,57,African-American,0,1
Male,28,African-American,4,0
Female,30,Hispanic,1,1
Female,36,African-American,1,1
Female,28,African-American,3,1
Male,27,African-American,10,0
Male,25,Caucasian,1,1
Male,23,African-American,1,1
Male,21,Caucasian,0,1
Male,29,Hispanic,7,0
Male,27,Hispanic,1,1
Male,24,African-American,1,0
Male,31,African-American,0,1
Male,27,African-American,3,0
Male,31,African-American,5,0
Male,38,African-American,15,1
Male,25,African-American,3,0
Male,38,African-American,2,0
Male,43,Caucasian,8,1
Male,50,Caucasian,4,1
Male,30,Hispanic,6,0
Male,40,Caucasian,0,1
Male,47,Hispanic,1,1
Female,31,African-American,1,1
Male,30,Hispanic,2,0
Male,34,Hispanic,3,1
Male,23,African-American,0,1
Female,27,African-American,2,0
Male,48,Caucasian,1,1
Male,34,Hispanic,2,1
Male,41,African-American,3,1
Male,30,Other,0,1
Male,24,African-American,2,0
Male,21,African-American,0,1
Male,34,African-American,19,1
Male,41,African-American,1,1
Male,25,African-American,5,1
Male,30,Caucasian,2,0
Male,22,African-American,1,0
Male,47,African-American,21,0
Male,24,African-American,1,1
Male,52,Caucasian,2,0
Male,28,Caucasian,0,1
Male,20,Caucasian,0,0
Male,32,Caucasian,0,0
Male,48,Hispanic,0,1
Male,24,African-American,0,1
Male,33,African-American,4,0
Male,53,Caucasian,8,1
Male,28,African-American,5,0
Male,55,Caucasian,0,1
Male,34,Caucasian,5,1
Male,23,African-American,1,1
Female,39,African-American,1,1
Male,21,Caucasian,1,1
Male,35,African-American,1,1
Male,30,Hispanic,0,1
Male,21,Hispanic,0,1
Male,48,African-American,3,0
Male,20,African-American,0,1
Male,31,African-American,23,0
Male,55,Caucasian,33,0
Male,21,African-American,1,1
Female,29,African-American,1,1
Male,54,Other,2,1
Male,25,African-American,5,0
Male,22,African-American,0,0
Male,30,Other,1,1
Female,37,Caucasian,1,1
Male,56,African-American,4,1
Male,56,African-American,24,1
Male,43,African-American,4,0
Female,38,Hispanic,0,1
Male,52,African-American,6,0
Female,27,African-American,0,1
Female,23,Caucasian,0,1
Male,26,African-American,6,0
Male,30,African-American,0,1
Male,23,African-American,1,0
Female,22,Hispanic,0,1
Female,59,Caucasian,0,1
Male,41,African-American,14,0
Male,21,Other,1,1
Female,47,Caucasian,28,0
Male,31,Hispanic,7,0
Male,41,African-American,14,0
Male,33,Other,5,1
Male,40,Other,0,1
Male,26,African-American,1,0
Male,24,African-American,2,1
Male,24,African-American,3,0
Male,29,African-American,8,0
Male,24,African-American,2,1
Male,29,African-American,6,1
Female,36,African-American,1,1
Male,75,Hispanic,1,1
Male,58,Caucasian,3,1
Male,28,Caucasian,0,1
Male,57,Other,0,1
Female,26,Caucasian,1,1
Male,29,African-American,16,1
Female,35,Hispanic,0,1
Male,51,African-American,1,0
Male,24,African-American,0,0
Male,25,African-American,5,1
Female,35,Caucasian,1,1
Male,42,Caucasian,1,0
Male,28,Caucasian,11,1
Male,23,Other,2,1
Female,28,Caucasian,6,0
Male,53,African-American,1,1
Male,31,Caucasian,4,0
Male,33,Caucasian,2,0
Male,55,African-American,1,1
Male,36,Caucasian,0,0
Male,47,African-American,20,1
Female,22,African-American,1,1
Male,24,Caucasian,0,1
Male,29,African-American,3,0
Female,24,African-American,0,1
Male,46,Caucasian,9,1
Male,26,African-American,0,1
Male,30,African-American,0,1
Female,22,Caucasian,2,0
Male,36,African-American,1,1
Male,44,African-American,7,1
Male,36,African-American,7,0
Female,33,Other,0,1
Male,32,Caucasian,8,0
Female,39,Caucasian,2,0
Male,22,African-American,1,0
Male,28,African-American,5,1
Male,30,African-American,13,0
Male,54,African-American,0,0
Male,25,African-American,7,0
Male,44,Other,0,1
Male,21,African-American,1,0
Male,23,African-American,3,0
Male,28,African-American,2,1
Female,22,Caucasian,2,1
Male,28,Hispanic,16,0
Male,29,African-American,0,1
Female,52,Caucasian,0,1
Male,20,Caucasian,1,0
Male,31,Other,5,1
Male,38,Asian,2,1
Male,41,Hispanic,19,0
Male,27,African-American,7,0
Male,38,Caucasian,0,1
Male,43,Other,1,1
Female,25,Caucasian,2,1
Male,27,African-American,5,0
Male,52,Caucasian,0,1
Male,21,African-American,1,1
Female,48,Caucasian,0,1
Male,27,Other,0,1
Male,31,African-American,15,0
Male,21,African-American,0,1
Male,29,Caucasian,0,0
Female,21,Caucasian,0,1
Male,24,African-American,1,1
Male,50,African-American,4,0
Male,24,African-American,15,0
Male,59,Caucasian,1,0
Male,48,Caucasian,1,1
Male,25,African-American,2,1
Male,67,African-American,4,1
Male,52,African-American,0,0
Male,33,Caucasian,5,1
Male,42,African-American,33,0
Male,21,Caucasian,2,1
Male,29,Caucasian,6,0
Male,23,Hispanic,6,0
Female,24,African-American,6,1
Male,57,African-American,8,0
Male,23,Caucasian,0,1
Male,52,Hispanic,0,1
Male,46,African-American,8,0
Male,26,Hispanic,0,0
Male,30,African-American,1,0
Male,21,Caucasian,0,1
Male,20,African-American,1,0
Male,35,African-American,6,0
Female,52,Caucasian,6,1
Male,20,Hispanic,0,1
Male,22,African-American,1,0
Male,43,Caucasian,6,0
Male,23,Caucasian,5,0
Male,48,Caucasian,20,0
Male,25,African-American,3,0
Male,46,African-American,12,1
Male,54,Hispanic,5,1
Male,44,Caucasian,3,1
Female,33,Caucasian,7,1
Male,29,African-American,0,1
Male,60,African-American,10,1
Female,41,Hispanic,0,1
Female,26,African-American,5,0
Female,30,African-American,3,0
Male,57,Hispanic,1,1
Male,49,African-American,1,1
Male,37,Caucasian,1,1
Male,53,Caucasian,1,1
Male,57,African-American,8,0
Male,51,Hispanic,1,1
Male,35,Caucasian,3,0
Male,48,African-American,9,0
Female,25,African-American,0,1
Male,22,Caucasian,1,0
Male,40,Caucasian,0,0
Male,29,African-American,2,0
Male,29,Caucasian,1,1
Male,46,Caucasian,0,1
Male,26,African-American,27,0
Male,32,African-American,3,0
Male,24,Caucasian,3,1
Male,56,Caucasian,2,1
Male,21,African-American,3,0
Female,30,African-American,4,0
Male,37,Other,11,1
Female,36,Caucasian,0,1
Male,32,African-American,3,0
Male,46,Caucasian,1,1
Male,30,Caucasian,2,1
Male,32,African-American,1,1
Male,36,African-American,4,1
Male,37,African-American,7,1
Male,29,Caucasian,3,0
Male,30,Asian,6,1
Male,26,Caucasian,8,1
Male,38,Caucasian,1,0
Male,25,Other,0,0
Male,31,African-American,2,0
Male,49,Caucasian,1,0
Male,34,African-American,6,0
Male,29,African-American,7,0
Male,23,Hispanic,2,0
Male,34,Caucasian,1,1
Male,27,African-American,1,0
Female,25,African-American,1,1
Male,67,Hispanic,0,0
Male,25,African-American,5,0
Male,45,African-American,0,1
Female,21,Hispanic,0,0
Female,22,African-American,2,1
Female,37,African-American,4,1
Female,53,African-American,5,1
Female,28,African-American,2,1
Male,42,Caucasian,0,1
Male,56,Hispanic,2,1
Male,30,African-American,0,0
Male,26,Caucasian,0,0
Male,31,African-American,9,0
Female,25,Caucasian,1,0
Female,22,Caucasian,1,1
Female,29,Other,0,1
Male,36,African-American,11,1
Female,21,African-American,0,1
Female,22,African-American,0,0
Female,24,Caucasian,6,0
Female,30,African-American,0,1
Female,49,Caucasian,4,1
Male,50,African-American,0,1
Male,29,African-American,4,0
Male,42,African-American,17,0
Female,41,Caucasian,12,0
Female,22,African-American,5,0
Male,32,Caucasian,5,0
Male,23,African-American,3,0
Male,43,Caucasian,1,1
Male,22,Caucasian,0,1
Male,43,Caucasian,5,1
Male,22,Caucasian,0,0
Female,43,African-American,9,1
Male,55,Hispanic,0,1
Male,22,African-American,0,0
Female,30,Caucasian,1,1
Male,23,Caucasian,0,1
Male,58,Caucasian,7,0
Female,55,Hispanic,0,1
Male,24,Caucasian,3,1
Female,50,Caucasian,1,0
Male,35,African-American,0,1
Male,29,Other,4,0
Female,29,Hispanic,0,0
Female,28,Caucasian,2,0
Male,29,Caucasian,2,1
Male,39,African-American,1,1
Male,22,African-American,6,0
Female,32,African-American,0,0
Male,25,African-American,1,1
Male,27,Hispanic,0,0
Male,61,Caucasian,0,1
Female,39,African-American,1,1
Male,24,Caucasian,1,0
Male,44,Caucasian,6,0
Female,26,Caucasian,0,1
Male,45,African-American,1,0
Female,29,Caucasian,1,0
Male,31,African-American,6,1
Female,23,African-American,0,0
Male,50,African-American,7,0
Male,59,Caucasian,3,1
Male,63,African-American,6,1
Male,35,Caucasian,0,1
Male,26,Caucasian,7,0
Male,62,African-American,1,1
Female,43,Caucasian,0,1
Male,38,Caucasian,0,1
Male,28,African-American,4,0
Female,60,Caucasian,0,0
Male,57,African-American,0,1
Male,21,African-American,1,1
Male,32,Caucasian,5,0
Male,40,African-American,1,0
Female,28,Caucasian,0,1
Male,24,Caucasian,0,0
Female,22,African-American,1,0
Male,26,Caucasian,0,1
Male,27,African-American,5,0
Male,34,African-American,15,1
Female,39,Other,0,1
Male,43,Hispanic,1,0
Male,20,Hispanic,2,0
Female,24,Caucasian,1,1
Female,40,Caucasian,1,1
Male,37,African-American,24,1
Male,22,African-American,1,1
Female,29,African-American,0,1
Male,24,African-American,0,1
Male,23,Caucasian,1,1
Male,30,Caucasian,1,0
Male,22,Hispanic,0,1
Male,20,African-American,1,1
Male,56,Hispanic,2,1
Male,20,Caucasian,1,1
Male,41,African-American,3,0
Male,35,African-American,0,1
Male,22,African-American,0,0
Male,47,African-American,17,1
Male,29,Caucasian,2,1
Male,24,Caucasian,3,0
Female,26,African-American,5,0
Male,25,Caucasian,0,1
Male,26,Asian,2,0
Female,52,Caucasian,0,1
Female,22,African-American,3,1
Female,23,Caucasian,0,1
Female,31,Caucasian,9,0
Male,25,African-American,1,1
Male,50,Caucasian,0,0
Male,20,African-American,0,0
Male,24,African-American,3,1
Male,55,Caucasian,1,0
Male,37,Caucasian,3,1
Male,33,African-American,3,0
Male,52,Caucasian,4,0
Male,19,African-American,0,0
Male,22,African-American,0,0
Male,37,Caucasian,11,0
Male,27,African-American,2,0
Male,21,African-American,0,1
Male,62,Caucasian,0,1
Male,30,African-American,6,0
Male,25,Hispanic,3,0
Female,47,Caucasian,1,0
Male,33,Other,0,1
Female,23,African-American,4,0
Male,44,Hispanic,0,1
Male,58,Caucasian,1,1
Male,22,African-American,0,0
Male,19,African-American,3,0
Male,21,Hispanic,0,1
Male,33,African-American,2,0
Female,30,African-American,8,0
Male,74,Caucasian,0,1
Male,25,African-American,3,1
Male,29,African-American,6,0
Male,60,Caucasian,0,1
Male,34,African-American,0,1
Male,65,African-American,2,0
Female,25,Caucasian,2,0
Male,54,African-American,3,1
Female,35,African-American,2,1
Male,35,Hispanic,1,0
Male,64,African-American,20,1
Male,28,African-American,4,0
Male,23,African-American,3,1
Male,28,Caucasian,9,1
Male,63,Caucasian,5,1
Male,31,African-American,11,0
Male,24,African-American,1,0
Female,30,Caucasian,9,0
Male,36,Hispanic,20,0
Male,21,African-American,1,0
Male,31,African-American,5,0
Female,20,African-American,0,1
Male,23,Hispanic,0,1
Male,37,Caucasian,3,1
Male,37,African-American,4,1
Female,22,African-American,0,0
Female,22,Caucasian,1,1
Male,33,Caucasian,10,1
Male,32,African-American,8,0
Male,38,Caucasian,10,0
Male,38,African-American,22,0
Female,22,Caucasian,1,1
Male,52,African-American,0,0
Male,42,Native American,0,1
Male,51,Caucasian,0,1
Male,23,African-American,0,1
Male,77,Caucasian,3,1
Male,25,Caucasian,1,0
Female,41,African-American,0,1
Male,26,African-American,2,1
Male,33,Caucasian,0,0
Male,55,Caucasian,0,0
Male,36,African-American,10,0
Male,52,Caucasian,1,1
Male,45,Hispanic,0,1
Male,24,African-American,1,0
Male,25,African-American,15,0
Male,20,African-American,0,0
Male,31,Caucasian,0,0
Female,43,Caucasian,22,0
Female,27,Hispanic,0,0
Female,45,Caucasian,7,0
Male,21,Caucasian,0,1
Female,27,Caucasian,2,1
Male,22,Hispanic,1,0
Male,26,Caucasian,4,0
Male,30,African-American,11,0
Male,40,African-American,0,1
Male,26,African-American,6,1
Male,39,African-American,7,0
Female,20,African-American,0,0
Male,22,Caucasian,1,0
Male,28,African-American,20,0
Female,39,Caucasian,1,1
Male,42,Caucasian,0,1
Male,31,African-American,12,0
Male,42,Caucasian,8,1
Male,47,African-American,3,1
Female,32,African-American,0,1
Male,31,Caucasian,0,1
Male,22,African-American,1,0
Male,29,African-American,0,1
Male,27,African-American,0,0
Female,22,African-American,0,0
Male,21,Other,0,0
Female,37,African-American,13,1
Female,32,Hispanic,1,1
Male,30,African-American,2,0
Male,24,African-American,1,1
Female,45,African-American,1,1
Male,23,Caucasian,2,0
Male,37,Caucasian,8,0
Male,36,African-American,0,1
Male,51,Caucasian,4,0
Male,29,African-American,7,1
Male,44,Caucasian,5,1
Male,25,Caucasian,6,0
Male,39,African-American,1,1
Male,33,African-American,9,0
Female,27,African-American,0,1
Male,33,African-American,4,1
Male,43,Hispanic,3,0
Male,23,African-American,0,0
Male,23,Caucasian,0,1
Male,31,African-American,0,1
Male,33,African-American,8,1
Female,45,Caucasian,5,1
Male,27,African-American,0,1
Female,36,African-American,3,0
Male,62,Caucasian,2,1
Female,38,Hispanic,0,1
Female,28,Caucasian,1,0
Male,41,Caucasian,5,1
Male,22,Caucasian,2,1
Male,32,Hispanic,6,0
Male,27,African-American,8,0
Female,34,Caucasian,1,0
Male,56,Caucasian,17,0
Male,41,Hispanic,3,1
Male,46,African-American,8,0
Female,23,Caucasian,5,0
Female,38,Other,0,1
Male,51,African-American,22,0
Female,25,Caucasian,0,0
Male,68,Caucasian,2,1
Female,40,African-American,1,1
Male,46,Other,0,1
Male,31,African-American,5,1
Female,22,African-American,0,1
Male,26,African-American,20,0
Male,28,African-American,7,0
Male,33,African-American,0,0
Male,25,Hispanic,0,1
Male,37,Caucasian,1,1
Female,31,African-American,2,0
Female,33,African-American,6,0
Male,54,African-American,21,1
Male,27,Caucasian,5,1
Male,45,Hispanic,3,1
Male,59,Hispanic,1,0
Male,27,African-American,2,0
Female,56,Caucasian,1,1
Male,40,Caucasian,4,0
Male,54,Caucasian,2,1
Female,27,Caucasian,0,1
Male,24,Caucasian,0,1
Female,28,Caucasian,0,1
Female,64,Caucasian,1,1
Female,24,Caucasian,0,1
Male,52,Caucasian,3,1
Male,28,African-American,2,0
Male,45,African-American,16,1
Male,26,Caucasian,0,1
Female,25,African-American,2,0
Male,27,African-American,2,1
Male,24,African-American,1,0
Male,37,African-American,3,1
Male,31,Caucasian,11,0
Male,53,African-American,8,0
Male,56,Caucasian,0,0
Male,26,Caucasian,1,1
Male,48,Other,1,1
Male,21,African-American,1,1
Female,63,African-American,1,1
Female,20,African-American,0,1
Male,25,African-American,0,1
Male,24,Caucasian,3,1
Male,34,Caucasian,1,1
Male,21,Asian,0,0
Male,29,African-American,0,1
Male,26,African-American,5,0
Male,26,African-American,1,1
Female,59,Caucasian,0,1
Female,75,African-American,5,1
Male,52,African-American,1,1
Male,20,Caucasian,0,1
Male,21,Other,0,1
Male,33,Caucasian,3,0
Female,33,African-American,3,1
Female,30,African-American,15,0
Male,27,African-American,0,0
Female,29,Hispanic,1,0
Male,49,African-American,4,1
Female,34,African-American,1,1
Male,37,Caucasian,0,1
Female,26,Caucasian,1,0
Male,26,Hispanic,0,1
Female,31,Caucasian,0,1
Male,20,African-American,1,0
Male,51,Caucasian,0,1
Male,22,African-American,2,0
Male,26,African-American,0,1
Female,41,Caucasian,1,1
Female,30,African-American,11,0
Male,36,Caucasian,2,1
Male,49,Caucasian,8,1
Female,26,Other,1,1
Male,22,African-American,1,0
Female,28,Caucasian,7,1
Male,46,African-American,17,0
Male,52,African-American,0,1
Male,45,African-American,20,1
Male,31,African-American,6,1
Male,21,African-American,6,0
Male,49,Caucasian,2,1
Female,28,Caucasian,0,1
Female,22,Caucasian,0,1
Male,23,African-American,0,1
Male,34,Caucasian,0,1
Male,29,African-American,8,1
Female,51,Hispanic,0,1
Female,37,Hispanic,0,0
Female,30,Caucasian,0,1
Female,26,African-American,2,1
Male,50,Caucasian,16,0
Male,41,African-American,3,0
Male,39,African-American,21,0
Male,29,Caucasian,0,1
Female,24,African-American,0,1
Female,20,African-American,1,0
Male,50,Caucasian,3,0
Male,53,Caucasian,0,1
Male,35,African-American,16,0
Female,33,Caucasian,2,1
Male,44,African-American,6,0
Male,40,African-American,2,1
Male,26,Caucasian,1,1
Male,28,African-American,0,0
Male,26,African-American,0,1
Male,36,Caucasian,0,1
Male,58,Hispanic,0,1
Female,48,Caucasian,0,1
Female,53,Caucasian,0,1
Female,69,Caucasian,2,1
Male,39,Caucasian,8,1
Male,27,African-American,9,0
Male,35,Hispanic,13,1
Male,20,Other,8,0
Male,51,African-American,3,1
Male,22,African-American,1,0
Female,28,African-American,1,1
Male,34,Caucasian,1,0
Male,38,Caucasian,0,1
Male,23,Caucasian,0,1
Male,44,Caucasian,6,0
Male,41,African-American,8,0
Male,56,African-American,0,1
Male,25,African-American,5,0
Male,49,Caucasian,0,1
Male,28,Caucasian,2,1
Male,33,African-American,4,0
Male,56,African-American,1,1
Male,20,African-American,1,0
Female,58,African-American,3,1
Male,28,African-American,13,0
Male,40,Asian,0,1
Male,30,Other,0,1
Male,24,African-American,1,1
Female,25,African-American,1,1
Male,24,Caucasian,1,1
Male,34,African-American,4,0
Female,46,African-American,2,0
Male,41,African-American,12,0
Male,40,African-American,5,0
Male,21,Other,1,1
Male,38,Hispanic,0,1
Male,26,African-American,7,1
Male,37,African-American,9,0
Male,30,African-American,12,0
Male,21,African-American,5,0
Male,26,Caucasian,2,0
Male,24,African-American,2,0
Female,29,African-American,2,1
Male,52,Caucasian,4,0
Female,33,Caucasian,1,1
Female,49,Caucasian,2,0
Male,28,African-American,6,1
Male,36,African-American,7,1
Male,27,Caucasian,0,1
Male,24,African-American,1,1
Male,30,African-American,10,0
Male,33,Hispanic,0,1
Female,35,African-American,12,1
Male,24,Hispanic,1,0
Male,34,African-American,1,1
Male,21,Hispanic,4,0
Male,51,African-American,11,0
Male,30,Hispanic,7,1
Male,25,African-American,0,1
Male,24,African-American,1,1
Female,23,Hispanic,2,1
Male,23,African-American,4,1
Male,33,Caucasian,3,0
Female,49,Caucasian,8,1
Male,23,African-American,0,0
Male,26,Caucasian,0,1
Male,21,Caucasian,2,0
Male,54,Other,2,0
Male,30,Caucasian,11,0
Female,53,African-American,0,1
Male,32,African-American,0,0
Male,42,African-American,0,0
Male,41,African-American,1,1
Male,23,African-American,6,0
Male,27,African-American,25,0
Male,23,Caucasian,3,0
Male,54,African-American,0,1
Male,42,Caucasian,0,1
Male,31,African-American,6,1
Male,36,Asian,1,1
Male,28,Hispanic,1,1
Male,32,African-American,0,1
Male,44,Caucasian,1,0
Male,50,African-American,24,0
Male,22,Other,0,0
Male,29,African-American,0,1
Male,28,Caucasian,0,1
Male,50,African-American,13,0
Male,66,Other,0,1
Male,43,African-American,0,1
Female,48,African-American,0,1
Male,22,African-American,5,0
Female,23,Caucasian,4,0
Male,43,Caucasian,1,1
Male,28,Caucasian,1,1
Male,21,African-American,0,1
Male,49,African-American,1,0
Male,23,African-American,3,0
Male,23,African-American,1,1
Male,52,African-American,3,1
Female,28,Other,1,1
Female,31,African-American,0,1
Male,38,African-American,0,1
Male,27,Caucasian,5,1
Male,36,Other,0,1
Male,24,African-American,1,0
Male,22,African-American,1,0
Male,45,Caucasian,8,0
